2240	42.048901
64	42.351898
64	42.353001
160	42.513100
64	42.490898
64	42.416801
160	42.612400
64	42.590199
64	42.550400
160	42.655499
856	42.656898
856	42.601398
2240	42.697201
64	42.710701
64	42.695999
160	42.079498
64	42.084999
64	42.079498
160	42.189098
64	42.085400
64	42.079498
160	42.172501
856	42.086399
856	42.080101
2240	42.282299
64	42.207199
64	42.203499
160	42.287300
64	42.212601
64	42.206501
160	43.432598
64	43.419701
64	43.447601
160	43.401501
856	43.398102
856	43.407101
2240	43.397701
64	43.377201
64	43.386600
160	43.383202
64	43.383701
64	43.387299
160	43.402500
64	43.395000
64	43.397301
160	43.487400
856	43.479900
856	43.506699
2240	45.387100
624	45.314301
568	44.258301
2000	43.962502
208	45.978699
208	45.879002
408	45.550400
312	45.367901
256	43.811699
496	40.917702
1776	41.865398
1944	40.280800
2360	38.087399
2040	37.885601
2112	37.188499
3088	35.160999
2240	35.990398
1936	34.961700
3696	33.174801
1880	34.719799
1352	33.922798
3656	32.665401
1728	34.485901
1912	33.817200
3440	32.171799
1432	33.646900
1176	32.985100
3456	31.656799
1568	32.366600
1184	31.753300
4024	30.648100
1848	31.832500
1648	30.971901
4712	29.821899
1464	31.988001
1544	31.589701
4496	30.314100
1312	31.295000
984	30.485100
3400	29.915800
1224	30.447399
1240	30.039301
3856	29.246201
1464	30.113701
1288	29.861000
4072	28.968800
1408	30.752399
1632	30.417101
5296	29.477200
592	30.337099
536	30.375000
1984	30.228901
352	30.316900
320	30.152300
776	30.136000
168	30.300800
176	30.164700
456	30.094801
1296	30.639799
1232	30.636900
5256	29.490400
680	30.235001
632	30.116800
1800	30.098400
296	30.386999
320	30.342600
1120	30.168600
176	30.225000
192	30.162100
568	30.139400
1208	30.678600
1192	30.505899
5296	29.259300
680	29.980801
624	30.024799
2192	30.020399
256	30.108700
256	30.117500
864	30.076401
272	30.230499
256	30.102501
624	29.936701
1464	30.249901
1448	30.094601
5224	29.086800
600	29.741800
576	29.542500
1768	29.483500
288	29.458799
264	29.493601
688	29.662901
152	29.631399
200	29.603100
424	29.587601
1280	29.973499
1304	29.978500
5408	28.872601
592	29.587999
544	29.516300
2136	29.523500
288	29.850401
272	29.710501
712	29.652500
104	29.702999
112	29.787001
288	29.831400
1296	30.082899
1296	30.109800
5432	28.952999
600	29.783501
584	29.769899
2064	29.596500
208	29.658600
200	29.615601
424	29.708799
176	29.750200
160	29.542299
544	29.750799
1256	29.997801
1272	30.075800
5368	29.035101
568	29.585100
552	29.591000
1880	29.648701
216	29.940300
224	29.896601
728	29.739599
144	29.754000
112	29.812000
352	29.843100
1208	30.133200
1272	29.913099
5408	28.869101
672	29.563400
648	29.709900
2256	29.762300
216	29.611700
168	29.625401
480	29.737499
120	29.900400
136	29.895599
448	29.758699
1096	30.015499
1048	29.813601
5312	28.916800
592	29.812599
552	29.643299
2160	29.525801
224	29.524099
232	29.594900
616	29.648300
144	29.512899
160	29.518700
352	29.575701
1376	29.918501
1336	30.070200
5320	28.899799
680	29.567900
632	29.560699
2320	29.647600
352	29.990499
280	29.760201
712	29.711000
232	29.792700
224	29.942699
672	30.061800
1264	30.195299
1320	30.144600
5184	28.897301
656	29.780399
592	29.796499
1936	29.551300
368	29.743999
352	29.507401
808	29.683599
152	29.896000
152	29.597601
384	29.710501
1384	30.002001
1352	30.088200
5328	29.035601
648	29.678301
640	29.711000
1864	29.641600
184	29.842400
152	29.815001
720	29.668301
160	29.820499
144	29.720501
352	29.719700
1296	29.981501
1376	29.827000
5312	28.977100
696	29.715500
656	29.783899
2232	29.726801
216	29.604401
144	29.738199
408	29.721800
152	29.928699
160	29.865499
536	29.613600
1232	30.010900
1344	30.121901
5352	28.959600
680	29.816099
592	29.423401
1952	29.418900
216	29.425100
240	29.524300
344	29.472000
208	29.189100
200	29.395901
648	29.633101
1376	29.963301
1360	29.950701
5368	28.797100
608	29.251699
552	29.566299
2056	29.615900
256	29.829800
240	29.570999
632	29.591999
224	29.517900
224	29.640800
640	29.877800
