8328	28.083099
872	27.699699
984	27.049801
1776	26.964399
968	27.365101
864	27.260201
1784	27.212400
928	27.093399
960	26.999500
1728	26.892700
2128	27.216801
2168	27.301901
8536	27.484200
880	27.454800
712	26.973301
1432	26.627199
760	27.006701
1008	26.645300
1456	26.747299
1080	26.745600
1016	26.775101
1664	26.525600
1976	27.242500
1872	27.408600
8648	27.420799
1152	26.646799
1288	26.556400
2192	26.395399
792	26.622601
624	26.906500
1488	26.536600
1008	26.538300
912	26.440800
1456	26.489000
2176	27.112301
1744	27.328899
8888	27.437000
1200	26.716700
1224	26.796200
2008	26.296101
1200	26.462700
1416	26.163300
2864	25.870001
928	26.103001
856	26.193199
2672	25.919100
2048	26.639500
1904	27.042101
9656	27.157400
976	26.467199
1160	26.277300
2464	26.103399
720	26.101299
664	26.166100
2168	25.658100
1128	25.775700
1216	25.640301
2664	25.446800
1952	27.184200
1680	27.445700
8552	27.440001
848	27.064501
1000	26.665400
1800	26.703899
1080	26.280701
1176	26.555599
1880	26.254400
1000	26.339399
904	26.371401
1696	26.119699
2072	26.469801
2248	26.536501
8912	27.078600
848	26.993999
1080	26.625200
1912	26.440300
872	26.425400
568	26.512899
1672	26.522800
1152	26.712299
1064	26.551100
2072	26.687300
2136	27.529900
2168	27.576599
7688	27.700300
1304	27.239100
1104	27.161699
1864	26.809299
784	27.191799
944	26.975700
1768	26.572201
760	26.728701
896	26.526100
1952	26.527000
2320	26.725901
2376	26.847300
9152	26.880800
1144	26.275000
1048	26.238199
2872	25.877300
1568	25.879400
1592	25.763201
3536	25.886400
856	26.096500
1408	26.078899
3256	25.850000
2192	26.447201
1800	26.789801
10024	26.816900
1208	26.339500
1584	25.910700
2848	25.795799
1568	25.486799
1512	25.567400
3280	25.665501
1608	25.652100
1912	25.477100
3160	25.392000
2384	26.062000
2344	25.954599
11272	25.914101
1560	25.631800
1352	25.193001
2496	25.139601
1232	25.153000
1216	25.208700
2120	25.121401
1416	25.183300
1376	25.216600
2168	24.870701
2576	25.640301
2352	25.923401
10840	26.195801
728	26.133600
1024	25.747801
2496	25.341299
1136	25.749701
792	25.720600
2304	25.579599
1536	25.589800
1608	25.608900
2528	25.603901
2328	25.713499
2016	25.836201
10752	26.301901
1424	25.295401
1456	25.135401
2120	25.069799
1184	25.247801
960	25.098000
2384	24.803699
1360	24.931000
888	24.810101
2616	24.615700
2808	24.745701
2736	24.672899
12648	25.422501
1184	24.700300
1208	24.629900
3480	24.232100
2080	24.578400
2000	24.386101
4136	24.309099
1304	24.661900
1448	24.361300
3776	24.380199
1816	25.561399
1688	25.890800
11976	25.995399
1744	25.173700
1888	24.902800
3800	24.704700
1520	24.745701
1656	24.677500
3032	24.411800
1792	24.301600
2088	24.094101
2792	24.243700
1832	24.788000
1752	24.787399
13992	24.935499
1416	24.190201
1112	24.202200
2488	24.029699
1424	23.900000
1760	23.674299
2656	23.897301
1632	23.943199
1704	23.939800
2904	23.741899
2496	24.308201
2560	24.334101
12808	25.222000
792	25.105499
1328	24.863400
2632	24.456301
1568	24.584299
1120	24.324400
2992	24.181299
1560	24.099600
1704	24.182899
3016	24.271601
1584	25.084200
1696	25.185200
13424	25.054100
1592	24.001499
1912	24.285999
2832	24.002800
976	24.228399
1528	23.853001
3720	23.591000
1224	23.816601
1040	23.543400
3920	23.376200
3088	24.039301
2808	23.932699
14152	24.430700
2032	23.854700
1928	23.826700
4552	23.304600
2456	23.590700
2608	23.764400
4560	23.690201
1672	24.094200
1712	23.906000
4416	23.601400
2424	24.223301
1560	24.514400
15112	24.568100
1616	23.746300
1856	23.373501
3336	23.169800
1816	23.063601
1712	23.081499
3376	23.026300
2376	23.158899
2552	23.009001
3784	23.119900
1744	23.825500
1288	24.265200
16016	24.172899
1696	23.404400
1248	23.376801
2744	23.253000
2112	23.403200
2208	23.148300
3784	23.146900
2056	23.395700
2016	23.341999
4040	23.278700
2672	23.835501
2176	24.033800
14568	24.716499
616	24.690599
1688	23.904100
3536	23.497700
1728	23.470501
1416	23.599199
3392	23.517099
1952	23.635900
2000	23.368299
4096	23.288500
1840	23.934099
1984	23.897499
15800	24.177999
2272	23.405600
1864	23.205601
4360	22.972200
1304	23.156000
2016	23.082701
4456	22.926701
1728	23.027700
1200	22.922100
4680	22.763800
2952	23.354401
2896	23.290501
16376	23.957399
1168	23.588699
1248	23.639200
4168	23.153799
2448	23.121700
2432	22.969500
4688	22.937799
1584	23.128099
2576	23.027700
5040	22.638300
1880	23.659100
1680	23.693100
17416	23.819000
1584	23.108999
2072	22.900801
3504	22.869400
2416	22.946501
2416	22.997999
3784	22.562901
2536	22.814600
2952	22.622400
3976	22.786301
2104	23.336399
2184	23.486099
16784	23.865400
1688	23.246599
1480	22.977100
4048	22.778200
2152	23.065701
2152	22.986401
4136	22.848301
1528	23.121799
1736	23.026300
4224	22.877001
3256	23.496799
2912	23.540899
16152	24.165701
960	23.838100
1520	23.604000
3864	23.116699
1640	23.449900
1224	23.192900
3760	23.058701
2648	22.951000
2120	22.934601
3976	22.958401
2440	23.813801
2408	23.777000
16480	23.858601
1848	23.177900
2024	23.157200
4384	22.901800
