2240	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2240	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2240	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2240	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2240	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2240	38.588402
856	38.588402
856	38.588402
2744	38.588402
856	38.588402
856	38.588402
2744	38.588402
720	38.588402
720	38.626099
2392	38.289799
888	36.724602
872	35.639500
2472	33.506699
1352	34.112999
1088	32.989899
2768	31.879299
1224	31.446600
1424	30.551901
3264	29.463301
1304	29.743200
1256	28.806200
3536	27.994699
1032	28.983999
992	28.323200
5080	27.629000
1024	27.439100
1088	27.458900
2672	26.593800
1336	26.457001
1240	26.062799
3320	25.579100
1384	25.635799
1304	25.540701
2592	25.316999
824	26.664600
840	26.467800
7472	26.511999
728	26.531500
776	26.568001
2344	26.527201
992	26.568600
1040	26.571501
2088	26.461700
1024	26.545300
992	26.451401
2104	26.526600
1128	26.839300
1080	26.819901
7536	26.480600
872	26.594999
968	26.531200
2488	26.389400
1080	26.484699
1008	26.406200
2000	26.450001
1008	26.413200
960	26.358200
1864	26.266701
872	26.581699
824	26.624300
7624	26.453600
656	26.486799
712	26.373301
2568	26.266800
848	26.345301
888	26.345301
1864	26.295700
880	26.351801
992	26.440100
1952	26.478500
896	26.823900
864	26.850599
7432	26.436701
856	26.366699
816	26.417999
2136	26.406099
960	26.488600
976	26.417200
1928	26.422501
1008	26.512699
952	26.372200
2024	26.396700
928	26.711000
896	26.765699
7424	26.503099
728	26.593800
752	26.417299
